,segment,speed,detection,obj_class,detection_ts,start_ts,end_ts,start_filename,end_filename
2002,Bus Stop,20.76923076923077,true,fedex_truck,2021-12-03 15:47:25,2021-12-03 15:47:18,2021-12-03 15:47:44,GRMN_Bancroft_2947.MP4,GRMN_Bancroft_2947.MP4
2003,Bus Stop,20.76923076923077,true,ups_truck,2021-12-03 15:47:33,2021-12-03 15:47:18,2021-12-03 15:47:44,GRMN_Bancroft_2947.MP4,GRMN_Bancroft_2947.MP4
2004,Bus Stop,20.76923076923077,true,fedex_truck,2021-12-03 15:47:35,2021-12-03 15:47:18,2021-12-03 15:47:44,GRMN_Bancroft_2947.MP4,GRMN_Bancroft_2947.MP4
2005,Shattuck,16.673684210526314,true,ups_truck,2021-12-03 15:49:22,2021-12-03 15:49:11,2021-12-03 15:50:46,GRMN_Bancroft_2948.MP4,GRMN_Bancroft_2950.MP4
2006,Shattuck,16.673684210526314,true,ups_truck,2021-12-03 15:49:23,2021-12-03 15:49:11,2021-12-03 15:50:46,GRMN_Bancroft_2948.MP4,GRMN_Bancroft_2950.MP4
2007,Shattuck,16.673684210526314,true,ups_truck,2021-12-03 15:49:24,2021-12-03 15:49:11,2021-12-03 15:50:46,GRMN_Bancroft_2948.MP4,GRMN_Bancroft_2950.MP4
2008,Shattuck,16.673684210526314,true,fedex_truck,2021-12-03 15:49:29,2021-12-03 15:49:11,2021-12-03 15:50:46,GRMN_Bancroft_2948.MP4,GRMN_Bancroft_2950.MP4
2009,Shattuck,16.673684210526314,true,fedex_truck,2021-12-03 15:49:30,2021-12-03 15:49:11,2021-12-03 15:50:46,GRMN_Bancroft_2948.MP4,GRMN_Bancroft_2950.MP4
2010,College Ave,15.272727272727273,false,,,2021-12-03 16:17:45,2021-12-03 16:18:18,GRMN_Bancroft_2952.MP4,GRMN_Bancroft_2953.MP4
2011,College Ave,7.875000000000001,false,,,2021-12-03 16:45:56,2021-12-03 16:47:00,GRMN_Bancroft_2961.MP4,GRMN_Bancroft_2962.MP4
2012,Shattuck,11.562043795620438,true,fedex_truck,2021-12-03 16:53:55,2021-12-03 16:53:46,2021-12-03 16:56:03,GRMN_Bancroft_2969.MP4,GRMN_Bancroft_2971.MP4
2013,College Ave,6.300000000000001,false,,,2021-12-03 17:18:18,2021-12-03 17:19:38,GRMN_Bancroft_2975.MP4,GRMN_Bancroft_2976.MP4
2014,Shattuck,11.39568345323741,true,fedex_truck,2021-12-03 17:21:09,2021-12-03 17:20:49,2021-12-03 17:23:08,GRMN_Bancroft_2977.MP4,GRMN_Bancroft_2979.MP4
2015,Shattuck,11.39568345323741,true,ups_truck,2021-12-03 17:22:05,2021-12-03 17:20:49,2021-12-03 17:23:08,GRMN_Bancroft_2977.MP4,GRMN_Bancroft_2979.MP4
2016,Shattuck,11.39568345323741,true,fedex_truck,2021-12-03 17:22:07,2021-12-03 17:20:49,2021-12-03 17:23:08,GRMN_Bancroft_2977.MP4,GRMN_Bancroft_2979.MP4
2017,Shattuck,11.39568345323741,true,amazon_truck,2021-12-03 17:23:07,2021-12-03 17:20:49,2021-12-03 17:23:08,GRMN_Bancroft_2977.MP4,GRMN_Bancroft_2979.MP4
2018,College Ave,16.8,false,,,2021-12-03 17:47:20,2021-12-03 17:47:50,GRMN_Bancroft_2981.MP4,GRMN_Bancroft_2981.MP4
2019,College Ave,10.72340425531915,false,,,2021-12-03 18:17:32,2021-12-03 18:18:19,GRMN_Bancroft_2994.MP4,GRMN_Bancroft_2994.MP4
2020,College Ave,10.080000000000002,false,,,2021-12-03 18:44:09,2021-12-03 18:44:59,GRMN_Bancroft_2999.MP4,GRMN_Bancroft_3000.MP4
2021,College Ave,16.8,false,,,2021-12-03 19:18:25,2021-12-03 19:18:55,GRMN_Bancroft_3007.MP4,GRMN_Bancroft_3007.MP4
2022,Bus Stop,8.852459016393441,false,,,2021-12-03 19:19:14,2021-12-03 19:20:15,GRMN_Bancroft_3007.MP4,GRMN_Bancroft_3008.MP4
2023,College Ave,13.263157894736842,false,,,2021-12-03 19:45:27,2021-12-03 19:46:05,GRMN_Bancroft_3012.MP4,GRMN_Bancroft_3012.MP4
2024,Bus Stop,10.8,false,,,2021-12-03 19:46:29,2021-12-03 19:47:19,GRMN_Bancroft_3013.MP4,GRMN_Bancroft_3013.MP4
2025,Shattuck,16.851063829787233,false,,,2021-12-03 19:52:13,2021-12-03 19:53:47,GRMN_Bancroft_3018.MP4,GRMN_Bancroft_3020.MP4
2026,College Ave,9.692307692307693,false,,,2021-12-03 20:21:09,2021-12-03 20:22:01,GRMN_Bancroft_3021.MP4,GRMN_Bancroft_3022.MP4
2027,College Ave,8.4,true,ups_truck,2021-12-03 20:49:32,2021-12-03 20:49:31,2021-12-03 20:50:31,GRMN_Bancroft_3028.MP4,GRMN_Bancroft_3029.MP4
2028,College Ave,8.4,true,fedex_truck,2021-12-03 20:49:33,2021-12-03 20:49:31,2021-12-03 20:50:31,GRMN_Bancroft_3028.MP4,GRMN_Bancroft_3029.MP4
2029,College Ave,8.4,true,fedex_truck,2021-12-03 20:49:34,2021-12-03 20:49:31,2021-12-03 20:50:31,GRMN_Bancroft_3028.MP4,GRMN_Bancroft_3029.MP4
2030,College Ave,8.4,true,fedex_truck,2021-12-03 20:49:35,2021-12-03 20:49:31,2021-12-03 20:50:31,GRMN_Bancroft_3028.MP4,GRMN_Bancroft_3029.MP4
2031,Shattuck,11.562043795620438,true,fedex_truck,2021-12-03 20:54:29,2021-12-03 20:53:59,2021-12-03 20:56:16,GRMN_Bancroft_3032.MP4,GRMN_Bancroft_3034.MP4
2032,College Ave,7.636363636363637,false,,,2021-12-03 21:15:32,2021-12-03 21:16:38,GRMN_Bancroft_3036.MP4,GRMN_Bancroft_3037.MP4
2033,Shattuck,14.53211009174312,true,fedex_truck,2021-12-03 21:18:41,2021-12-03 21:18:09,2021-12-03 21:19:58,GRMN_Bancroft_3038.MP4,GRMN_Bancroft_3040.MP4
2034,College Ave,18.000000000000004,false,,,2021-12-06 15:18:02,2021-12-06 15:18:30,GRMN_Bancroft_3042.MP4,GRMN_Bancroft_3042.MP4
2035,Bus Stop,21.6,true,amazon_truck,2021-12-06 15:18:48,2021-12-06 15:18:40,2021-12-06 15:19:05,GRMN_Bancroft_3043.MP4,GRMN_Bancroft_3043.MP4
2036,College Ave,20.160000000000004,false,,,2021-12-06 15:41:54,2021-12-06 15:42:19,GRMN_Bancroft_3047.MP4,GRMN_Bancroft_3047.MP4
2037,Shattuck,23.294117647058822,true,fedex_truck,2021-12-06 15:50:46,2021-12-06 15:49:48,2021-12-06 15:50:56,GRMN_Bancroft_3053.MP4,GRMN_Bancroft_3054.MP4
2038,Shattuck,23.294117647058822,true,fedex_truck,2021-12-06 15:50:47,2021-12-06 15:49:48,2021-12-06 15:50:56,GRMN_Bancroft_3053.MP4,GRMN_Bancroft_3054.MP4
2039,College Ave,14.823529411764707,true,fedex_truck,2021-12-06 16:20:05,2021-12-06 16:19:50,2021-12-06 16:20:24,GRMN_Bancroft_3056.MP4,GRMN_Bancroft_3056.MP4
2040,College Ave,16.8,false,,,2021-12-06 16:49:37,2021-12-06 16:50:07,GRMN_Bancroft_3062.MP4,GRMN_Bancroft_3062.MP4
2041,Bus Stop,4.821428571428571,true,amazon_truck,2021-12-06 16:50:27,2021-12-06 16:50:18,2021-12-06 16:52:10,GRMN_Bancroft_3062.MP4,GRMN_Bancroft_3064.MP4
2042,Bus Stop,4.821428571428571,true,amazon_truck,2021-12-06 16:50:28,2021-12-06 16:50:18,2021-12-06 16:52:10,GRMN_Bancroft_3062.MP4,GRMN_Bancroft_3064.MP4
2043,Shattuck,10.025316455696203,false,,,2021-12-06 16:52:33,2021-12-06 16:55:11,GRMN_Bancroft_3064.MP4,GRMN_Bancroft_3067.MP4
2044,College Ave,8.842105263157896,true,amazon_truck,2021-12-06 17:16:41,2021-12-06 17:16:39,2021-12-06 17:17:36,GRMN_Bancroft_3069.MP4,GRMN_Bancroft_3069.MP4
2045,College Ave,8.842105263157896,true,amazon_truck,2021-12-06 17:16:43,2021-12-06 17:16:39,2021-12-06 17:17:36,GRMN_Bancroft_3069.MP4,GRMN_Bancroft_3069.MP4
2046,College Ave,8.842105263157896,true,fedex_truck,2021-12-06 17:17:18,2021-12-06 17:16:39,2021-12-06 17:17:36,GRMN_Bancroft_3069.MP4,GRMN_Bancroft_3069.MP4
2047,Shattuck,16.673684210526314,true,fedex_truck,2021-12-06 17:24:05,2021-12-06 17:23:48,2021-12-06 17:25:23,GRMN_Bancroft_3075.MP4,GRMN_Bancroft_3076.MP4
2048,Shattuck,16.673684210526314,true,ups_truck,2021-12-06 17:25:18,2021-12-06 17:23:48,2021-12-06 17:25:23,GRMN_Bancroft_3075.MP4,GRMN_Bancroft_3076.MP4
2049,Shattuck,16.673684210526314,true,ups_truck,2021-12-06 17:25:19,2021-12-06 17:23:48,2021-12-06 17:25:23,GRMN_Bancroft_3075.MP4,GRMN_Bancroft_3076.MP4
2050,Shattuck,16.673684210526314,true,ups_truck,2021-12-06 17:25:20,2021-12-06 17:23:48,2021-12-06 17:25:23,GRMN_Bancroft_3075.MP4,GRMN_Bancroft_3076.MP4
2051,Shattuck,16.673684210526314,true,ups_truck,2021-12-06 17:25:21,2021-12-06 17:23:48,2021-12-06 17:25:23,GRMN_Bancroft_3075.MP4,GRMN_Bancroft_3076.MP4
2052,Shattuck,16.673684210526314,true,ups_truck,2021-12-06 17:25:22,2021-12-06 17:23:48,2021-12-06 17:25:23,GRMN_Bancroft_3075.MP4,GRMN_Bancroft_3076.MP4
2053,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:33,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2054,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:34,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2055,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:35,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2056,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:36,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2057,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:38,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2058,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:39,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2059,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:43,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2060,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:48,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2061,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:49,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2062,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:50,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2063,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:52,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2064,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:53,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2065,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:54,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2066,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:55,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2067,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:48:56,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2068,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:49:00,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2069,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:49:03,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2070,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:49:16,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2071,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:49:18,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2072,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:49:28,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2073,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:49:29,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2074,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:49:30,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2075,College Ave,5.142857142857143,true,amazon_truck,2021-12-06 17:49:31,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2076,College Ave,5.142857142857143,true,fedex_truck,2021-12-06 17:49:38,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2077,College Ave,5.142857142857143,true,fedex_truck,2021-12-06 17:49:39,2021-12-06 17:48:22,2021-12-06 17:50:00,GRMN_Bancroft_3077.MP4,GRMN_Bancroft_3079.MP4
2078,Shattuck,10.56,false,,,2021-12-06 17:52:01,2021-12-06 17:54:31,GRMN_Bancroft_3081.MP4,GRMN_Bancroft_3083.MP4
2079,College Ave,12.923076923076923,true,fedex_truck,2021-12-06 18:19:21,2021-12-06 18:19:04,2021-12-06 18:19:43,GRMN_Bancroft_3085.MP4,GRMN_Bancroft_3086.MP4
2080,College Ave,11.200000000000001,true,fedex_truck,2021-12-06 18:49:31,2021-12-06 18:49:05,2021-12-06 18:49:50,GRMN_Bancroft_3090.MP4,GRMN_Bancroft_3091.MP4
2081,College Ave,12.600000000000001,true,ups_truck,2021-12-06 19:16:06,2021-12-06 19:16:04,2021-12-06 19:16:44,GRMN_Bancroft_3097.MP4,GRMN_Bancroft_3097.MP4
2082,College Ave,12.600000000000001,true,ups_truck,2021-12-06 19:16:07,2021-12-06 19:16:04,2021-12-06 19:16:44,GRMN_Bancroft_3097.MP4,GRMN_Bancroft_3097.MP4
2083,Bus Stop,18.0,true,amazon_truck,2021-12-06 19:17:05,2021-12-06 19:16:56,2021-12-06 19:17:26,GRMN_Bancroft_3098.MP4,GRMN_Bancroft_3098.MP4
2084,Bus Stop,18.0,true,amazon_truck,2021-12-06 19:17:06,2021-12-06 19:16:56,2021-12-06 19:17:26,GRMN_Bancroft_3098.MP4,GRMN_Bancroft_3098.MP4
2085,Bus Stop,18.0,true,amazon_truck,2021-12-06 19:17:18,2021-12-06 19:16:56,2021-12-06 19:17:26,GRMN_Bancroft_3098.MP4,GRMN_Bancroft_3098.MP4
2086,Bus Stop,18.0,true,amazon_truck,2021-12-06 19:17:19,2021-12-06 19:16:56,2021-12-06 19:17:26,GRMN_Bancroft_3098.MP4,GRMN_Bancroft_3098.MP4
2087,Bus Stop,18.0,true,fedex_truck,2021-12-06 19:17:20,2021-12-06 19:16:56,2021-12-06 19:17:26,GRMN_Bancroft_3098.MP4,GRMN_Bancroft_3098.MP4
2088,Shattuck,9.051428571428572,true,ups_truck,2021-12-06 20:20:53,2021-12-06 20:20:52,2021-12-06 20:23:47,GRMN_Bancroft_3113.MP4,GRMN_Bancroft_3115.MP4
2089,Shattuck,9.051428571428572,true,ups_truck,2021-12-06 20:23:19,2021-12-06 20:20:52,2021-12-06 20:23:47,GRMN_Bancroft_3113.MP4,GRMN_Bancroft_3115.MP4
2090,Shattuck,9.051428571428572,true,fedex_truck,2021-12-06 20:23:45,2021-12-06 20:20:52,2021-12-06 20:23:47,GRMN_Bancroft_3113.MP4,GRMN_Bancroft_3115.MP4
2091,College Ave,6.379746835443039,true,fedex_truck,2021-12-06 20:48:01,2021-12-06 20:47:14,2021-12-06 20:48:33,GRMN_Bancroft_3117.MP4,GRMN_Bancroft_3118.MP4
2092,College Ave,6.379746835443039,true,fedex_truck,2021-12-06 20:48:02,2021-12-06 20:47:14,2021-12-06 20:48:33,GRMN_Bancroft_3117.MP4,GRMN_Bancroft_3118.MP4
2093,Shattuck,5.91044776119403,true,ups_truck,2021-12-06 20:52:04,2021-12-06 20:50:04,2021-12-06 20:54:32,GRMN_Bancroft_3120.MP4,GRMN_Bancroft_3124.MP4
2094,Shattuck,5.91044776119403,true,ups_truck,2021-12-06 20:52:06,2021-12-06 20:50:04,2021-12-06 20:54:32,GRMN_Bancroft_3120.MP4,GRMN_Bancroft_3124.MP4
2095,Shattuck,5.91044776119403,true,ups_truck,2021-12-06 20:52:07,2021-12-06 20:50:04,2021-12-06 20:54:32,GRMN_Bancroft_3120.MP4,GRMN_Bancroft_3124.MP4
2096,Shattuck,5.91044776119403,true,ups_truck,2021-12-06 20:52:08,2021-12-06 20:50:04,2021-12-06 20:54:32,GRMN_Bancroft_3120.MP4,GRMN_Bancroft_3124.MP4
2097,College Ave,11.72093023255814,false,,,2021-12-06 21:16:30,2021-12-06 21:17:13,GRMN_Bancroft_3125.MP4,GRMN_Bancroft_3126.MP4
2098,College Ave,5.305263157894737,true,fedex_truck,2021-12-06 21:46:51,2021-12-06 21:45:55,2021-12-06 21:47:30,GRMN_Bancroft_3132.MP4,GRMN_Bancroft_3133.MP4
2099,College Ave,12.292682926829269,true,fedex_truck,2021-12-06 22:17:18,2021-12-06 22:17:08,2021-12-06 22:17:49,GRMN_Bancroft_3145.MP4,GRMN_Bancroft_3145.MP4
2100,College Ave,12.292682926829269,true,fedex_truck,2021-12-06 22:17:19,2021-12-06 22:17:08,2021-12-06 22:17:49,GRMN_Bancroft_3145.MP4,GRMN_Bancroft_3145.MP4
2101,College Ave,11.200000000000001,true,fedex_truck,2021-12-06 22:47:37,2021-12-06 22:47:29,2021-12-06 22:48:14,GRMN_Bancroft_3149.MP4,GRMN_Bancroft_3150.MP4
2102,College Ave,11.200000000000001,true,fedex_truck,2021-12-06 22:47:39,2021-12-06 22:47:29,2021-12-06 22:48:14,GRMN_Bancroft_3149.MP4,GRMN_Bancroft_3150.MP4
2103,College Ave,11.200000000000001,true,amazon_truck,2021-12-06 22:47:57,2021-12-06 22:47:29,2021-12-06 22:48:14,GRMN_Bancroft_3149.MP4,GRMN_Bancroft_3150.MP4
2104,College Ave,11.200000000000001,true,ups_truck,2021-12-06 22:47:57,2021-12-06 22:47:29,2021-12-06 22:48:14,GRMN_Bancroft_3149.MP4,GRMN_Bancroft_3150.MP4
2105,College Ave,11.200000000000001,true,amazon_truck,2021-12-06 22:47:59,2021-12-06 22:47:29,2021-12-06 22:48:14,GRMN_Bancroft_3149.MP4,GRMN_Bancroft_3150.MP4
2106,Bus Stop,15.428571428571427,false,,,2021-12-06 22:48:27,2021-12-06 22:49:02,GRMN_Bancroft_3150.MP4,GRMN_Bancroft_3151.MP4
2107,College Ave,24.0,true,fedex_truck,2021-12-06 23:16:02,2021-12-06 23:16:00,2021-12-06 23:16:21,GRMN_Bancroft_3156.MP4,GRMN_Bancroft_3156.MP4
2108,College Ave,14.000000000000002,false,,,2021-12-06 23:48:41,2021-12-06 23:49:17,GRMN_Bancroft_3164.MP4,GRMN_Bancroft_3165.MP4
2109,Bus Stop,20.0,false,,,2021-12-06 23:49:30,2021-12-06 23:49:57,GRMN_Bancroft_3165.MP4,GRMN_Bancroft_3165.MP4
2110,Shattuck,13.09090909090909,false,,,2021-12-06 23:52:31,2021-12-06 23:54:32,GRMN_Bancroft_3166.MP4,GRMN_Bancroft_3168.MP4
2111,College Ave,8.4,false,,,2021-12-07 00:15:38,2021-12-07 00:16:38,GRMN_Bancroft_3170.MP4,GRMN_Bancroft_3171.MP4
2112,College Ave,10.285714285714286,false,,,2021-12-07 00:45:53,2021-12-07 00:46:42,GRMN_Bancroft_3176.MP4,GRMN_Bancroft_3177.MP4
2113,Shattuck,18.20689655172414,false,,,2021-12-07 00:51:29,2021-12-07 00:52:56,GRMN_Bancroft_3182.MP4,GRMN_Bancroft_3183.MP4
2114,College Ave,5.142857142857143,false,,,2021-12-07 01:50:16,2021-12-07 01:51:54,GRMN_Bancroft_3190.MP4,GRMN_Bancroft_3191.MP4
2115,Shattuck,17.599999999999998,false,,,2021-12-07 01:54:17,2021-12-07 01:55:47,GRMN_Bancroft_3194.MP4,GRMN_Bancroft_3195.MP4
2116,College Ave,7.411764705882353,false,,,2021-12-07 02:20:48,2021-12-07 02:21:56,GRMN_Bancroft_3196.MP4,GRMN_Bancroft_3197.MP4
2117,College Ave,5.662921348314607,false,,,2021-12-07 02:49:14,2021-12-07 02:50:43,GRMN_Bancroft_3203.MP4,GRMN_Bancroft_3204.MP4
2118,College Ave,17.379310344827587,false,,,2021-12-07 15:10:29,2021-12-07 15:10:58,GRMN_Bancroft_3209.MP4,GRMN_Bancroft_3210.MP4
2119,Shattuck,24.36923076923077,false,,,2021-12-07 15:25:24,2021-12-07 15:26:29,GRMN_Bancroft_3224.MP4,GRMN_Bancroft_3225.MP4
2120,College Ave,13.263157894736842,true,amazon_truck,2021-12-07 15:41:10,2021-12-07 15:40:59,2021-12-07 15:41:37,GRMN_Bancroft_3227.MP4,GRMN_Bancroft_3227.MP4
2121,College Ave,13.263157894736842,true,fedex_truck,2021-12-07 15:41:10,2021-12-07 15:40:59,2021-12-07 15:41:37,GRMN_Bancroft_3227.MP4,GRMN_Bancroft_3227.MP4
2122,College Ave,13.263157894736842,true,amazon_truck,2021-12-07 15:41:11,2021-12-07 15:40:59,2021-12-07 15:41:37,GRMN_Bancroft_3227.MP4,GRMN_Bancroft_3227.MP4
2123,Shattuck,15.37864077669903,true,fedex_truck,2021-12-07 15:48:17,2021-12-07 15:48:08,2021-12-07 15:49:51,GRMN_Bancroft_3234.MP4,GRMN_Bancroft_3235.MP4
2124,Shattuck,15.37864077669903,true,amazon_truck,2021-12-07 15:48:19,2021-12-07 15:48:08,2021-12-07 15:49:51,GRMN_Bancroft_3234.MP4,GRMN_Bancroft_3235.MP4
2125,Shattuck,15.37864077669903,true,fedex_truck,2021-12-07 15:48:24,2021-12-07 15:48:08,2021-12-07 15:49:51,GRMN_Bancroft_3234.MP4,GRMN_Bancroft_3235.MP4
2126,Shattuck,15.37864077669903,true,fedex_truck,2021-12-07 15:48:25,2021-12-07 15:48:08,2021-12-07 15:49:51,GRMN_Bancroft_3234.MP4,GRMN_Bancroft_3235.MP4
2127,Shattuck,15.37864077669903,true,fedex_truck,2021-12-07 15:48:26,2021-12-07 15:48:08,2021-12-07 15:49:51,GRMN_Bancroft_3234.MP4,GRMN_Bancroft_3235.MP4
2128,Shattuck,15.37864077669903,true,amazon_truck,2021-12-07 15:49:02,2021-12-07 15:48:08,2021-12-07 15:49:51,GRMN_Bancroft_3234.MP4,GRMN_Bancroft_3235.MP4
2129,College Ave,13.263157894736842,true,ups_truck,2021-12-07 16:17:51,2021-12-07 16:17:50,2021-12-07 16:18:28,GRMN_Bancroft_3236.MP4,GRMN_Bancroft_3237.MP4
2130,College Ave,13.263157894736842,true,ups_truck,2021-12-07 16:17:52,2021-12-07 16:17:50,2021-12-07 16:18:28,GRMN_Bancroft_3236.MP4,GRMN_Bancroft_3237.MP4
2131,College Ave,11.200000000000001,false,,,2021-12-07 16:48:10,2021-12-07 16:48:55,GRMN_Bancroft_3243.MP4,GRMN_Bancroft_3243.MP4
2132,Shattuck,14.4,true,fedex_truck,2021-12-07 16:53:49,2021-12-07 16:53:37,2021-12-07 16:55:27,GRMN_Bancroft_3248.MP4,GRMN_Bancroft_3250.MP4
2133,Shattuck,14.4,true,fedex_truck,2021-12-07 16:53:50,2021-12-07 16:53:37,2021-12-07 16:55:27,GRMN_Bancroft_3248.MP4,GRMN_Bancroft_3250.MP4
2134,College Ave,15.272727272727273,false,,,2021-12-07 17:14:05,2021-12-07 17:14:38,GRMN_Bancroft_3252.MP4,GRMN_Bancroft_3252.MP4
2135,Shattuck,13.894736842105262,true,fedex_truck,2021-12-07 17:22:03,2021-12-07 17:21:46,2021-12-07 17:23:40,GRMN_Bancroft_3259.MP4,GRMN_Bancroft_3261.MP4
2136,Shattuck,13.894736842105262,true,fedex_truck,2021-12-07 17:22:06,2021-12-07 17:21:46,2021-12-07 17:23:40,GRMN_Bancroft_3259.MP4,GRMN_Bancroft_3261.MP4
2137,College Ave,13.621621621621623,true,fedex_truck,2021-12-07 17:49:34,2021-12-07 17:49:33,2021-12-07 17:50:10,GRMN_Bancroft_3263.MP4,GRMN_Bancroft_3264.MP4
2138,College Ave,13.621621621621623,true,fedex_truck,2021-12-07 17:49:35,2021-12-07 17:49:33,2021-12-07 17:50:10,GRMN_Bancroft_3263.MP4,GRMN_Bancroft_3264.MP4
2139,College Ave,13.621621621621623,true,amazon_truck,2021-12-07 17:49:40,2021-12-07 17:49:33,2021-12-07 17:50:10,GRMN_Bancroft_3263.MP4,GRMN_Bancroft_3264.MP4
2140,College Ave,13.621621621621623,true,amazon_truck,2021-12-07 17:49:41,2021-12-07 17:49:33,2021-12-07 17:50:10,GRMN_Bancroft_3263.MP4,GRMN_Bancroft_3264.MP4
2141,College Ave,13.621621621621623,true,amazon_truck,2021-12-07 17:49:43,2021-12-07 17:49:33,2021-12-07 17:50:10,GRMN_Bancroft_3263.MP4,GRMN_Bancroft_3264.MP4
2142,College Ave,13.621621621621623,true,ups_truck,2021-12-07 17:49:44,2021-12-07 17:49:33,2021-12-07 17:50:10,GRMN_Bancroft_3263.MP4,GRMN_Bancroft_3264.MP4
2143,College Ave,13.621621621621623,true,amazon_truck,2021-12-07 17:49:45,2021-12-07 17:49:33,2021-12-07 17:50:10,GRMN_Bancroft_3263.MP4,GRMN_Bancroft_3264.MP4
2144,College Ave,13.621621621621623,true,fedex_truck,2021-12-07 17:49:45,2021-12-07 17:49:33,2021-12-07 17:50:10,GRMN_Bancroft_3263.MP4,GRMN_Bancroft_3264.MP4
2145,Bus Stop,18.0,true,amazon_truck,2021-12-07 17:50:31,2021-12-07 17:50:23,2021-12-07 17:50:53,GRMN_Bancroft_3264.MP4,GRMN_Bancroft_3264.MP4
2146,Bus Stop,18.0,true,amazon_truck,2021-12-07 17:50:32,2021-12-07 17:50:23,2021-12-07 17:50:53,GRMN_Bancroft_3264.MP4,GRMN_Bancroft_3264.MP4
2147,Bus Stop,18.0,true,ups_truck,2021-12-07 17:50:35,2021-12-07 17:50:23,2021-12-07 17:50:53,GRMN_Bancroft_3264.MP4,GRMN_Bancroft_3264.MP4
